ID      SECTION-NUMBER  SECTION-LENGTH  BRANCH-ORDER    X       Y       Z       HEAD-DIAMETER   NECK-DIAMETER   MAX-DTS TYPE    AUTO    XYPLANE-ANGLE   SWC-NODE-ID     SWC-NODE-OFFSET ATTACH-X        ATTACH-Y        ATTACH-Z        SOMA-DISTANCE
870     21      66.287926       N/A     237.483246      320.728088      64.650818       0.203   0.0203  1.703611        thin    yes     77.090442       1106    0.835128        238.062332      321.123688      67.710564       75.707344
871     7       74.140694       N/A     180.253784      308.129852      90.997482       0.445006        0.0203  1.95302 mushroom        yes     -22.271332      260     0.759188        178.137512      308.218506      90.130013       105.55809
872     44      115.083176      N/A     383.123749      58.186264       70.652229       0.410288        N/A     1.749731        stubby  yes     67.125606       3411    0.279883        383.763641      58.261524       72.179413       404.881256
873     38      116.563187      N/A     199.591843      128.292221      37.327732       0.526871        0.0203  1.843909        mushroom        yes     25.773865       2735    0.412886        199.140808      129.543579      37.970009       314.383911
874     28      106.89389       N/A     303.075867      220.445496      76.255264       0.447403        0.0203  2.006501        mushroom        yes     -15.174656      1447    0       304.338989      222.164993      75.676598       208.745316
875     29      26.225849       N/A     363.938538      201.279617      81.213623       0.457844        0.0203  2.013529        mushroom        yes     5.075277        1527    0.931986        362.823883      199.411438      81.40683        276.079895
876     43      41.140816       N/A     309.373138      124.586166      76.980141       0.649636        0.53986 1.639331        mushroom        yes     -42.337844      3236    0       308.395813      124.689232      76.084724       321.259796
877     31      128.192749      N/A     438.655548      130.841766      63.187908       0.0203  N/A     2.07121 thin    yes     64.779163       1926    0       438.380005      129.951004      65.167503       397.983246
878     28      106.89389       N/A     279.955933      233.814072      70.623924       0.473022        0.0203  1.931725        mushroom        yes     -63.309991      1408    0.200061        279.347595      233.043259      68.670685       179.564667
879     13      117.151955      N/A     191.601791      134.839584      83.963631       0.363205        0.0203  1.752919        mushroom        yes     -55.868039      484     0.477309        192.257507      135.4655        82.62635        302.996338
880     20      26.693497       N/A     220.351776      369.372467      69.88282        0.0203  N/A     2.130377        thin    yes     -66.354512      1077    0.020937        221.463898      370.258453      66.635262       22.867973
881     50      78.313545       N/A     267.847809      345.505859      56.865025       0.502578        0.0203  1.915601        mushroom        yes     -4.054466       4000    0       268.1409        347.383362      56.730331       87.151474
882     14      19.924902       N/A     189.022446      331.901917      87.830505       0.882212        0.0203  1.415627        mushroom        yes     12.792974       501     0.696845        187.340607      333.110931      88.300827       82.480362
883     42      69.715744       N/A     314.791077      124.222198      61.722336       0.449362        0.0203  2.010541        mushroom        yes     11.911463       3213    0       316.538483      125.019165      62.127464       302.297119
884     50      78.313545       N/A     296.002686      332.516327      38.533241       0.331345        0.0203  2.049404        thin    yes     -25.643765      4035    0.337799        296.680725      333.9086        37.789822       125.654533
885     30      109.063927      N/A     427.904022      142.316986      77.924713       0.246519        0.0203  1.918068        thin    yes     62.588789       1704    0       428.674988      142.899002      79.787399       374.465485
886     9       24.096867       N/A     176.204819      254.990158      96.284477       0.397801        N/A     1.941729        stubby  yes     49.734414       304     0.38091 177.805756      255.781845      98.393013       160.136459
887     42      69.715744       N/A     303.43161       143.084518      60.433388       0.630296        0.0203  1.817312        mushroom        yes     37.767718       3169    0.430932        304.086304      143.864975      61.222649       277.89801
888     1       22.944849       N/A     204.737152      369.902008      75.238083       0.613953        N/A     1.631335        stubby  yes     -45.495631      15      0.052551        204.75061       368.331146      73.639748       32.731846
889     38      116.563187      N/A     220.024841      138.649002      36.654049       0.221523        0.0203  2.113515        thin    yes     27.136774       2687    0       219.029007      140.147003      37.576  289.732971
