ID      SECTION-NUMBER  SECTION-LENGTH  BRANCH-ORDER    X       Y       Z       HEAD-DIAMETER   NECK-DIAMETER   MAX-DTS TYPE    AUTO    XYPLANE-ANGLE   SWC-NODE-ID     SWC-NODE-OFFSET ATTACH-X        ATTACH-Y        ATTACH-Z        SOMA-DISTANCE
357     27      40.920414       N/A     381.271484      131.050201      131.770172      0.349274        0.239864        1.056913        thin    yes     72.29651        1791    0.118141        381.471741      131.292847      132.755768      285.324188
358     38      90.930717       N/A     377.411255      101.602036      140.673416      0.644452        0.02    0.965884        mushroom        yes     -67.162054      2213    0.513126        377.406647      101.398605      140.190247      320.816711
359     37      20.260868       N/A     351.089081      140.311066      133.659317      0.380694        N/A     1.04021 stubby  yes     61.662138       2115    0       350.665283      139.863678      134.802002      264.400055
360     7       113.390648      N/A     341.407654      167.036911      119.249237      0.328058        N/A     1.074986        stubby  yes     43.043807       385     0.263686        342.296997      166.757004      120.120003      226.32283
361     42      105.884048      N/A     355.236115      139.626602      138.979721      0.517889        N/A     1.116248        stubby  yes     -57.981811      2363    0.468967        354.615784      139.326553      137.877731      266.985992
362     42      105.884048      N/A     346.368744      200.207718      126.68885       0.464576        N/A     1.08008 stubby  yes     80.33832        2284    0.346974        346.632385      200.217331      128.23848       200.570496
363     8       66.177658       N/A     357.292236      107.373505      117.749992      0.530982        0.02    0.947819        mushroom        yes     -19.21694       481     0.573113        356.589203      107.80323       117.462784      293.262482
364     37      20.260868       N/A     350.271851      139.343842      133.531448      0.258001        N/A     1.076008        stubby  yes     62.781688       2115    0       350.802948      139.717834      134.794373      264.400055
365     8       66.177658       N/A     350.625427      122.988159      118.421173      0.265871        N/A     1.014781        thin    yes     46.790411       463     0.990664        351.271027      122.525696      119.266571      275.489044
366     8       66.177658       N/A     355.840637      79.446861       112.288315      0.466349        0.02    0.990093        mushroom        yes     72.29707        521     0.399346        355.573669      79.438889       113.125061      324.982666
367     12      149.54274       N/A     457.260681      191.536713      138.665955      0.480362        N/A     1.047253        stubby  yes     64.023156       869     0.894556        456.992432      191.061661      139.78566       313.615906
368     9       17.553419       N/A     346.845825      123.481552      121.681305      0.401266        N/A     1.051069        stubby  yes     50.843132       540     0       347.613007      124.021004      122.833 273.909607
369     6       95.085373       N/A     305.798645      237.691818      104.181282      0.334264        N/A     1.066041        stubby  yes     58.909517       255     0.995844        305.628998      238.557999      105.644997      136.110016
370     12      149.54274       N/A     415.151001      208.877777      127.197113      0.447271        N/A     1.046078        stubby  yes     44.516286       769     0       414.876007      208.399002      127.739998      264.137665
371     23      39.485191       N/A     343.264832      199.38327       123.439514      0.234039        0.02    1.053962        thin    yes     -15.89561       1667    0       342.35199       198.643997      123.105003      196.942566
372     8       66.177658       N/A     357.890137      85.600975       113.991043      0.688993        N/A     1.058237        stubby  yes     -39.861552      521     0.958647        357.099548      85.788628       113.312569      318.473816
373     42      105.884048      N/A     350.662354      184.816864      130.212967      0.536426        N/A     1.011536        stubby  yes     65.039734       2305    0       350.915009      185.259003      131.307007      217.049026
374     38      90.930717       N/A     369.588013      123.512543      138.989334      0.395072        N/A     1.066857        stubby  yes     -64.333112      2172    0.085936        369.100861      123.387123      137.942551      294.949341
